group,frame,pg_im_count,pg_el_count,total_objects
pg1_8,18,9,1,10
pg1_8,19,9,1,10
pg1_8,20,9,1,10
pg1_8,21,9,1,10
pg1_8,22,9,1,10
pg1_8,23,9,1,10
pg1_8,24,9,1,10
pg1_8,25,9,1,10
pg1_8,26,8,2,10
pg1_8,27,6,4,10
pg1_8,28,5,5,10
pg1_8,29,5,5,10
pg1_8,30,5,5,10
pg1_8,31,5,5,10
pg1_8,32,5,5,10
pg1_8,33,5,5,10
pg1_8,34,5,5,10
pg1_8,35,5,5,10
pg1_8,36,4,6,10
pg1_8,37,5,5,10
pg1_8,38,4,6,10
pg1_8,39,4,6,10
pg1_8,40,4,6,10
pg1_8,41,4,6,10
pg1_8,42,4,6,10
pg1_8,43,4,6,10
pg1_8,44,4,6,10
pg1_8,45,4,6,10
pg1_8,46,4,6,10
pg1_8,47,4,6,10
pg1_8,48,4,6,10
pg1_8,49,4,6,10
pg1_8,50,4,6,10
pg1_8,51,4,6,10
pg1_8,52,4,6,10
pg1_8,53,4,6,10
pg1_8,54,4,6,10
pg1_8,55,4,6,10
pg1_8,56,4,6,10
pg1_8,57,4,6,10
pg1_8,58,4,6,10
pg1_8,59,4,6,10
pg1_8,60,4,6,10
pg1_8,61,4,6,10
pg1_8,62,4,6,10
pg1_8,63,4,6,10
pg1_8,64,4,6,10
pg1_8,65,4,6,10
pg1_8,66,4,6,10
pg1_8,67,4,6,10
pg1_8,68,4,6,10
pg1_8,69,4,6,10
pg1_8,70,4,6,10
pg1_8,71,4,6,10
pg1_8,72,4,6,10
pg1_8,73,4,6,10
pg1_8,74,4,6,10
pg1_8,75,4,6,10
pg1_8,76,4,6,10
pg1_8,77,4,6,10
pg1_8,78,4,6,10
pg1_8,79,4,6,10
pg1_8,80,4,6,10
pg1_8,81,4,6,10
pg1_8,82,4,6,10
pg1_8,83,4,6,10
pg1_8,84,4,6,10
pg1_8,85,4,6,10
pg1_8,86,4,6,10
pg1_8,87,4,6,10
pg1_8,88,4,6,10
pg1_8,89,4,6,10
pg1_8,90,4,6,10
pg1_8,91,4,6,10
pg1_8,92,4,6,10
pg1_8,93,4,6,10
pg1_8,94,4,6,10
pg1_8,95,4,6,10
pg1_8,96,4,6,10
pg1_8,97,4,6,10
pg1_9,1,10,0,10
pg1_9,2,10,0,10
pg1_9,3,10,0,10
pg1_9,4,10,0,10
pg1_9,5,10,0,10
pg1_9,6,10,0,10
pg1_9,7,10,0,10
pg1_9,8,10,0,10
pg1_9,9,10,0,10
pg1_9,10,10,0,10
pg1_9,11,10,0,10
pg1_9,12,10,0,10
pg1_9,13,9,1,10
pg1_9,14,9,1,10
pg1_9,15,9,1,10
pg1_9,16,9,1,10
pg1_9,17,9,1,10
pg1_9,18,9,1,10
pg1_9,19,9,1,10
pg1_9,20,9,1,10
pg1_9,21,9,1,10
pg1_9,22,9,1,10
pg1_9,23,8,2,10
pg1_9,24,8,2,10
pg1_9,25,8,2,10
pg1_9,26,8,2,10
pg1_9,27,7,3,10
pg1_9,28,7,3,10
pg1_9,29,7,3,10
pg1_9,30,6,4,10
pg1_9,31,6,4,10
pg1_9,32,6,4,10
pg1_9,33,5,5,10
pg1_9,34,5,5,10
pg1_9,35,5,5,10
pg1_9,36,5,5,10
pg1_9,37,5,5,10
pg1_9,38,5,5,10
pg1_9,39,5,5,10
pg1_9,40,5,5,10
pg1_9,41,3,7,10
pg1_9,42,2,8,10
pg1_9,43,2,8,10
pg1_9,44,2,8,10
pg1_9,45,1,9,10
pg1_9,46,2,8,10
pg1_9,47,1,9,10
pg1_9,48,1,9,10
pg1_9,49,1,9,10
pg1_9,50,1,9,10
pg1_9,51,1,9,10
pg1_9,52,1,9,10
pg1_9,53,1,9,10
pg1_9,54,1,9,10
pg1_9,55,1,9,10
pg1_9,56,1,9,10
pg1_9,57,1,9,10
pg1_9,58,1,9,10
pg1_9,59,1,9,10
pg1_9,60,1,9,10
pg1_9,61,1,9,10
pg1_9,62,1,9,10
pg1_9,63,1,9,10
pg1_9,64,0,10,10
pg1_9,65,0,10,10
pg1_9,66,0,10,10
pg1_9,67,0,10,10
pg1_9,68,0,10,10
pg1_9,69,0,10,10
pg1_9,70,0,10,10
pg1_9,71,0,10,10
pg1_9,72,0,10,10
pg1_9,73,0,10,10
pg1_9,74,0,10,10
pg1_9,75,0,10,10
pg1_9,76,0,10,10
pg1_9,77,0,10,10
pg1_9,78,0,10,10
pg1_9,79,0,10,10
pg1_9,80,0,10,10
pg1_9,81,0,10,10
pg1_9,82,0,10,10
pg1_9,83,0,10,10
pg1_9,84,0,10,10
pg1_9,85,0,10,10
pg1_9,86,0,10,10
pg1_9,87,0,10,10
pg1_9,88,0,10,10
pg1_9,89,0,10,10
pg1_9,90,0,10,10
pg1_9,91,0,10,10
pg1_9,92,0,10,10
pg1_9,93,0,10,10
pg1_9,94,0,10,10
pg1_9,95,0,10,10
pg1_9,96,0,10,10
pg1_9,97,0,10,10
pg2_1,1,10,0,10
pg2_1,2,10,0,10
pg2_1,3,10,0,10
pg2_1,4,10,0,10
pg2_1,5,10,0,10
pg2_1,6,10,0,10
pg2_1,7,10,0,10
pg2_1,8,10,0,10
pg2_1,9,10,0,10
pg2_1,10,10,0,10
pg2_1,11,10,0,10
pg2_1,12,10,0,10
pg2_1,13,10,0,10
pg2_1,14,9,1,10
pg2_1,15,9,1,10
pg2_1,16,9,1,10
pg2_1,17,9,1,10
pg2_1,18,9,1,10
pg2_1,19,8,2,10
pg2_1,20,8,2,10
pg2_1,21,8,2,10
pg2_1,22,8,2,10
pg2_1,23,8,2,10
pg2_1,24,8,2,10
pg2_1,25,8,2,10
pg2_1,26,6,4,10
pg2_1,27,7,3,10
pg2_1,28,7,3,10
pg2_1,29,6,4,10
pg2_1,30,6,4,10
pg2_1,31,5,5,10
pg2_1,32,5,5,10
pg2_1,33,4,6,10
pg2_1,34,3,7,10
pg2_1,35,3,7,10
pg2_1,36,3,7,10
pg2_1,37,3,7,10
pg2_1,38,3,7,10
pg2_1,39,3,7,10
pg2_1,40,3,7,10
pg2_1,41,3,7,10
pg2_1,42,3,7,10
pg2_1,43,3,7,10
pg2_1,44,3,7,10
pg2_1,45,3,7,10
pg2_1,46,3,7,10
pg2_1,47,3,7,10
pg2_1,48,3,7,10
pg2_1,49,3,7,10
pg2_1,50,3,7,10
pg2_1,51,3,7,10
pg2_1,52,3,7,10
pg2_1,53,3,7,10
pg2_1,54,3,7,10
pg2_1,55,3,7,10
pg2_1,56,3,7,10
pg2_1,57,3,7,10
pg2_1,58,3,7,10
pg2_1,59,3,7,10
pg2_1,60,3,7,10
pg2_1,61,3,7,10
pg2_1,62,2,8,10
pg2_1,63,2,8,10
pg2_1,64,2,8,10
pg2_1,65,1,9,10
pg2_1,66,1,9,10
pg2_1,67,1,9,10
pg2_1,68,1,9,10
pg2_1,69,1,9,10
pg2_1,70,1,9,10
pg2_1,71,1,9,10
pg2_1,72,1,9,10
pg2_1,73,1,9,10
pg2_1,74,1,9,10
pg2_1,75,1,9,10
pg2_1,76,1,9,10
pg2_1,77,1,9,10
pg2_1,78,1,9,10
pg2_1,79,1,9,10
pg2_1,80,1,9,10
pg2_1,81,1,9,10
pg2_1,82,1,9,10
pg2_1,83,1,9,10
pg2_1,84,1,9,10
pg2_1,85,1,9,10
pg2_1,86,1,9,10
pg2_1,87,1,9,10
pg2_1,88,1,9,10
pg2_1,89,1,9,10
pg2_1,90,1,9,10
pg2_1,91,1,9,10
pg2_1,92,1,9,10
pg2_1,93,1,9,10
pg2_1,94,1,9,10
pg2_1,95,1,9,10
pg2_1,96,1,9,10
pg2_1,97,1,9,10
pg2_10,1,10,0,10
pg2_10,2,10,0,10
pg2_10,3,10,0,10
pg2_10,4,10,0,10
pg2_10,5,10,0,10
pg2_10,6,10,0,10
pg2_10,7,10,0,10
pg2_10,8,10,0,10
pg2_10,9,10,0,10
pg2_10,10,10,0,10
pg2_10,11,10,0,10
pg2_10,12,10,0,10
pg2_10,13,10,0,10
pg2_10,14,10,0,10
pg2_10,15,10,0,10
pg2_10,16,9,1,10
pg2_10,17,9,1,10
pg2_10,18,7,3,10
pg2_10,19,5,5,10
pg2_10,20,5,5,10
pg2_10,21,4,6,10
pg2_10,22,4,6,10
pg2_10,23,4,6,10
pg2_10,24,4,6,10
pg2_10,25,4,6,10
pg2_10,26,4,6,10
pg2_10,27,4,6,10
pg2_10,28,4,6,10
pg2_10,29,4,6,10
pg2_10,30,4,6,10
pg2_10,31,4,6,10
pg2_10,32,4,6,10
pg2_10,33,4,6,10
pg2_10,34,4,6,10
pg2_10,35,4,6,10
pg2_10,36,4,6,10
pg2_10,37,4,6,10
pg2_10,38,4,6,10
pg2_10,39,4,6,10
pg2_10,40,4,6,10
pg2_10,41,4,6,10
pg2_10,42,4,6,10
pg2_10,43,4,6,10
pg2_10,44,4,6,10
pg2_10,45,4,6,10
pg2_10,46,4,6,10
pg2_10,47,4,6,10
pg2_10,48,4,6,10
pg2_10,49,4,6,10
pg2_10,50,4,6,10
pg2_10,51,3,7,10
pg2_10,52,3,7,10
pg2_10,53,3,7,10
pg2_10,54,3,7,10
pg2_10,55,3,7,10
pg2_10,56,3,7,10
pg2_10,57,3,7,10
pg2_10,58,3,7,10
pg2_10,59,3,7,10
pg2_10,60,3,7,10
pg2_10,61,3,7,10
pg2_10,62,3,7,10
pg2_10,63,3,7,10
pg2_10,64,3,7,10
pg2_10,65,3,7,10
pg2_10,66,3,7,10
pg2_10,67,3,7,10
pg2_10,68,3,7,10
pg2_10,69,3,7,10
pg2_10,70,3,7,10
pg2_10,71,3,7,10
pg2_10,72,3,7,10
pg2_10,73,3,7,10
pg2_10,74,3,7,10
pg2_10,75,3,7,10
pg2_10,76,3,7,10
pg2_10,77,3,7,10
pg2_10,78,3,7,10
pg2_10,79,3,7,10
pg2_10,80,3,7,10
pg2_10,81,3,7,10
pg2_10,82,3,7,10
pg2_10,83,3,7,10
pg2_10,84,3,7,10
pg2_10,85,3,7,10
pg2_10,86,3,7,10
pg2_10,87,3,7,10
pg2_10,88,3,7,10
pg2_10,89,3,7,10
pg2_10,90,3,7,10
pg2_10,91,3,7,10
pg2_10,92,3,7,10
pg2_10,93,3,7,10
pg2_10,94,3,7,10
pg2_10,95,3,7,10
pg2_10,96,3,7,10
pg2_10,97,3,7,10
pg2_11,1,10,0,10
pg2_11,2,10,0,10
pg2_11,3,10,0,10
pg2_11,4,10,0,10
pg2_11,5,10,0,10
pg2_11,6,10,0,10
pg2_11,7,10,0,10
pg2_11,8,10,0,10
pg2_11,9,10,0,10
pg2_11,10,10,0,10
pg2_11,11,10,0,10
pg2_11,12,10,0,10
pg2_11,13,10,0,10
pg2_11,14,10,0,10
pg2_11,15,9,1,10
pg2_11,16,9,1,10
pg2_11,17,9,1,10
pg2_11,18,8,2,10
pg2_11,19,7,3,10
pg2_11,20,6,4,10
pg2_11,21,4,6,10
pg2_11,22,4,6,10
pg2_11,23,4,6,10
pg2_11,24,4,6,10
pg2_11,25,3,7,10
pg2_11,26,3,7,10
pg2_11,27,3,7,10
pg2_11,28,3,7,10
pg2_11,29,3,7,10
pg2_11,30,3,7,10
pg2_11,31,3,7,10
pg2_11,32,3,7,10
pg2_11,33,3,7,10
pg2_11,34,3,7,10
pg2_11,35,3,7,10
pg2_11,36,3,7,10
pg2_11,37,3,7,10
pg2_11,38,3,7,10
pg2_11,39,2,8,10
pg2_11,40,2,8,10
pg2_11,41,2,8,10
pg2_11,42,2,8,10
pg2_11,43,2,8,10
pg2_11,44,2,8,10
pg2_11,45,2,8,10
pg2_11,46,2,8,10
pg2_11,47,2,8,10
pg2_11,48,2,8,10
pg2_11,49,2,8,10
pg2_11,50,2,8,10
pg2_11,51,2,8,10
pg2_11,52,2,8,10
pg2_11,53,2,8,10
pg2_11,54,2,8,10
pg2_11,55,2,8,10
pg2_11,56,2,8,10
pg2_11,57,2,8,10
pg2_11,58,2,8,10
pg2_11,59,2,8,10
pg2_11,60,2,8,10
pg2_11,61,2,8,10
pg2_11,62,2,8,10
pg2_11,63,2,8,10
pg2_11,64,2,8,10
pg2_11,65,2,8,10
pg2_11,66,1,9,10
pg2_11,67,2,8,10
pg2_11,68,1,9,10
pg2_11,69,1,9,10
pg2_11,70,1,9,10
pg2_11,71,1,9,10
pg2_11,72,1,9,10
pg2_11,73,1,9,10
pg2_11,74,1,9,10
pg2_11,75,1,9,10
pg2_11,76,1,9,10
pg2_11,77,1,9,10
pg2_11,78,1,9,10
pg2_11,79,1,9,10
pg2_11,80,1,9,10
pg2_11,81,1,9,10
pg2_11,82,1,9,10
pg2_11,83,1,9,10
pg2_11,84,1,9,10
pg2_11,85,1,9,10
pg2_11,86,1,9,10
pg2_11,87,1,9,10
pg2_11,88,1,9,10
pg2_11,89,1,9,10
pg2_11,90,1,9,10
pg2_11,91,1,9,10
pg2_11,92,1,9,10
pg2_11,93,1,9,10
pg2_11,94,1,9,10
pg2_11,95,1,9,10
pg2_11,96,1,9,10
pg2_11,97,1,9,10
pg2_12,1,10,0,10
pg2_12,2,10,0,10
pg2_12,3,10,0,10
pg2_12,4,10,0,10
pg2_12,5,10,0,10
pg2_12,6,10,0,10
pg2_12,7,10,0,10
pg2_12,8,10,0,10
pg2_12,9,10,0,10
pg2_12,10,10,0,10
pg2_12,11,10,0,10
pg2_12,12,10,0,10
pg2_12,13,10,0,10
pg2_12,14,10,0,10
pg2_12,15,10,0,10
pg2_12,16,10,0,10
pg2_12,17,10,0,10
pg2_12,18,10,0,10
pg2_12,19,10,0,10
pg2_12,20,10,0,10
pg2_12,21,10,0,10
pg2_12,22,10,0,10
pg2_12,23,9,1,10
pg2_12,24,9,1,10
pg2_12,25,8,2,10
pg2_12,26,8,2,10
pg2_12,27,8,2,10
pg2_12,28,7,3,10
pg2_12,29,7,3,10
pg2_12,30,6,4,10
pg2_12,31,5,5,10
pg2_12,32,5,5,10
pg2_12,33,5,5,10
pg2_12,34,5,5,10
pg2_12,35,5,5,10
pg2_12,36,5,5,10
pg2_12,37,5,5,10
pg2_12,38,5,5,10
pg2_12,39,5,5,10
pg2_12,40,5,5,10
pg2_12,41,5,5,10
pg2_12,42,5,5,10
pg2_12,43,5,5,10
pg2_12,44,5,5,10
pg2_12,45,5,5,10
pg2_12,46,5,5,10
pg2_12,47,5,5,10
pg2_12,48,5,5,10
pg2_12,49,5,5,10
pg2_12,50,5,5,10
pg2_12,51,5,5,10
pg2_12,52,5,5,10
pg2_12,53,5,5,10
pg2_12,54,5,5,10
pg2_12,55,5,5,10
pg2_12,56,5,5,10
pg2_12,57,5,5,10
pg2_12,58,5,5,10
pg2_12,59,5,5,10
pg2_12,60,5,5,10
pg2_12,61,5,5,10
pg2_12,62,5,5,10
pg2_12,63,5,5,10
pg2_12,64,5,5,10
pg2_12,65,5,5,10
pg2_12,66,5,5,10
pg2_12,67,5,5,10
pg2_12,68,5,5,10
pg2_12,69,5,5,10
pg2_12,70,5,5,10
pg2_12,71,5,5,10
pg2_12,72,5,5,10
pg2_12,73,5,5,10
pg2_12,74,5,5,10
pg2_12,75,5,5,10
pg2_12,76,5,5,10
pg2_12,77,5,5,10
pg2_12,78,5,5,10
pg2_12,79,5,5,10
pg2_12,80,5,5,10
pg2_12,81,5,5,10
pg2_12,82,5,5,10
pg2_12,83,5,5,10
pg2_12,84,5,5,10
pg2_12,85,5,5,10
pg2_12,86,5,5,10
pg2_12,87,5,5,10
pg2_12,88,5,5,10
pg2_12,89,5,5,10
pg2_12,90,5,5,10
pg2_12,91,5,5,10
pg2_12,92,5,5,10
pg2_12,93,5,5,10
pg2_12,94,5,5,10
pg2_12,95,5,5,10
pg2_12,96,5,5,10
pg2_12,97,5,5,10
pg2_2,1,10,0,10
pg2_2,2,10,0,10
pg2_2,3,10,0,10
pg2_2,4,10,0,10
pg2_2,5,10,0,10
pg2_2,6,10,0,10
pg2_2,7,10,0,10
pg2_2,8,10,0,10
pg2_2,9,10,0,10
pg2_2,10,10,0,10
pg2_2,11,10,0,10
pg2_2,12,10,0,10
pg2_2,13,10,0,10
pg2_2,14,10,0,10
pg2_2,15,10,0,10
pg2_2,16,10,0,10
pg2_2,17,9,1,10
pg2_2,18,9,1,10
pg2_2,19,7,3,10
pg2_2,20,7,3,10
pg2_2,21,7,3,10
pg2_2,22,7,3,10
pg2_2,23,7,3,10
pg2_2,24,6,4,10
pg2_2,25,6,4,10
pg2_2,26,6,4,10
pg2_2,27,6,4,10
pg2_2,28,5,5,10
pg2_2,29,4,6,10
pg2_2,30,4,6,10
pg2_2,31,4,6,10
pg2_2,32,4,6,10
pg2_2,33,4,6,10
pg2_2,34,4,6,10
pg2_2,35,4,6,10
pg2_2,36,3,7,10
pg2_2,37,2,8,10
pg2_2,38,2,8,10
pg2_2,39,2,8,10
pg2_2,40,2,8,10
pg2_2,41,1,9,10
pg2_2,42,1,9,10
pg2_2,43,2,8,10
pg2_2,44,1,9,10
pg2_2,45,1,9,10
pg2_2,46,1,9,10
pg2_2,47,1,9,10
pg2_2,48,1,9,10
pg2_2,49,1,9,10
pg2_2,50,1,9,10
pg2_2,51,1,9,10
pg2_2,52,1,9,10
pg2_2,53,1,9,10
pg2_2,54,1,9,10
pg2_2,55,1,9,10
pg2_2,56,1,9,10
pg2_2,57,1,9,10
pg2_2,58,1,9,10
pg2_2,59,1,9,10
pg2_2,60,1,9,10
pg2_2,61,1,9,10
pg2_2,62,1,9,10
pg2_2,63,1,9,10
pg2_2,64,1,9,10
pg2_2,65,1,9,10
pg2_2,66,1,9,10
pg2_2,67,1,9,10
pg2_2,68,1,9,10
pg2_2,69,1,9,10
pg2_2,70,1,9,10
pg2_2,71,1,9,10
pg2_2,72,1,9,10
pg2_2,73,1,9,10
pg2_2,74,1,9,10
pg2_2,75,1,9,10
pg2_2,76,1,9,10
pg2_2,77,1,9,10
pg2_2,78,1,9,10
pg2_2,79,1,9,10
pg2_2,80,1,9,10
pg2_2,81,1,9,10
pg2_2,82,1,9,10
pg2_2,83,1,9,10
pg2_2,84,1,9,10
pg2_2,85,1,9,10
pg2_2,86,1,9,10
pg2_2,87,1,9,10
pg2_2,88,1,9,10
pg2_2,89,1,9,10
pg2_2,90,1,9,10
pg2_2,91,1,9,10
pg2_2,92,1,9,10
pg2_2,93,1,9,10
pg2_2,94,1,9,10
pg2_2,95,1,9,10
pg2_2,96,1,9,10
pg2_2,97,1,9,10
pg2_3,1,10,0,10
pg2_3,2,10,0,10
pg2_3,3,10,0,10
pg2_3,4,10,0,10
pg2_3,5,10,0,10
pg2_3,6,10,0,10
pg2_3,7,10,0,10
pg2_3,8,10,0,10
pg2_3,9,10,0,10
pg2_3,10,10,0,10
pg2_3,11,10,0,10
pg2_3,12,10,0,10
pg2_3,13,10,0,10
pg2_3,14,10,0,10
pg2_3,15,10,0,10
pg2_3,16,10,0,10
pg2_3,17,10,0,10
pg2_3,18,10,0,10
pg2_3,19,8,2,10
pg2_3,20,8,2,10
pg2_3,21,8,2,10
pg2_3,22,8,2,10
pg2_3,23,8,2,10
pg2_3,24,8,2,10
pg2_3,25,8,2,10
pg2_3,26,8,2,10
pg2_3,27,8,2,10
pg2_3,28,6,4,10
pg2_3,29,6,4,10
pg2_3,30,5,5,10
pg2_3,31,5,5,10
pg2_3,32,5,5,10
pg2_3,33,4,6,10
pg2_3,34,4,6,10
pg2_3,35,4,6,10
pg2_3,36,4,6,10
pg2_3,37,4,6,10
pg2_3,38,3,7,10
pg2_3,39,2,8,10
pg2_3,40,2,8,10
pg2_3,41,2,8,10
pg2_3,42,2,8,10
pg2_3,43,2,8,10
pg2_3,44,2,8,10
pg2_3,45,2,8,10
pg2_3,46,2,8,10
pg2_3,47,2,8,10
pg2_3,48,2,8,10
pg2_3,49,2,8,10
pg2_3,50,2,8,10
pg2_3,51,2,8,10
pg2_3,52,2,8,10
pg2_3,53,2,8,10
pg2_3,54,2,8,10
pg2_3,55,2,8,10
pg2_3,56,2,8,10
pg2_3,57,1,9,10
pg2_3,58,1,9,10
pg2_3,59,0,10,10
pg2_3,60,0,10,10
pg2_3,61,0,10,10
pg2_3,62,0,10,10
pg2_3,63,0,10,10
pg2_3,64,0,10,10
pg2_3,65,0,10,10
pg2_3,66,0,10,10
pg2_3,67,0,10,10
pg2_3,68,0,10,10
pg2_3,69,0,10,10
pg2_3,70,0,10,10
pg2_3,71,0,10,10
pg2_3,72,0,10,10
pg2_3,73,0,10,10
pg2_3,74,0,10,10
pg2_3,75,0,10,10
pg2_3,76,0,10,10
pg2_3,77,0,10,10
pg2_3,78,0,10,10
pg2_3,79,0,10,10
pg2_3,80,0,10,10
pg2_3,81,0,10,10
pg2_3,82,0,10,10
pg2_3,83,0,10,10
pg2_3,84,0,10,10
pg2_3,85,0,10,10
pg2_3,86,0,10,10
pg2_3,87,0,10,10
pg2_3,88,0,10,10
pg2_3,89,0,10,10
pg2_3,90,0,10,10
pg2_3,91,0,10,10
pg2_3,92,0,10,10
pg2_3,93,0,10,10
pg2_3,94,0,10,10
pg2_3,95,0,10,10
pg2_3,96,0,10,10
pg2_3,97,0,10,10
pg2_4,1,10,0,10
pg2_4,2,10,0,10
pg2_4,3,10,0,10
pg2_4,4,10,0,10
pg2_4,5,10,0,10
pg2_4,6,10,0,10
pg2_4,7,10,0,10
pg2_4,8,10,0,10
pg2_4,9,10,0,10
pg2_4,10,10,0,10
pg2_4,11,10,0,10
pg2_4,12,10,0,10
pg2_4,13,10,0,10
pg2_4,14,10,0,10
pg2_4,15,8,2,10
pg2_4,16,8,2,10
pg2_4,17,8,2,10
pg2_4,18,8,2,10
pg2_4,19,8,2,10
pg2_4,20,7,3,10
pg2_4,21,6,4,10
pg2_4,22,7,3,10
pg2_4,23,6,4,10
pg2_4,24,6,4,10
pg2_4,25,6,4,10
pg2_4,26,6,4,10
pg2_4,27,6,4,10
pg2_4,28,6,4,10
pg2_4,29,5,5,10
pg2_4,30,5,5,10
pg2_4,31,5,5,10
pg2_4,32,5,5,10
pg2_4,33,4,6,10
pg2_4,34,4,6,10
pg2_4,35,4,6,10
pg2_4,36,4,6,10
pg2_4,37,4,6,10
pg2_4,38,3,7,10
pg2_4,39,3,7,10
pg2_4,40,3,7,10
pg2_4,41,3,7,10
pg2_4,42,3,7,10
pg2_4,43,3,7,10
pg2_4,44,3,7,10
pg2_4,45,3,7,10
pg2_4,46,3,7,10
pg2_4,47,3,7,10
pg2_4,48,2,8,10
pg2_4,49,2,8,10
pg2_4,50,2,8,10
pg2_4,51,2,8,10
pg2_4,52,2,8,10
pg2_4,53,2,8,10
pg2_4,54,2,8,10
pg2_4,55,2,8,10
pg2_4,56,2,8,10
pg2_4,57,2,8,10
pg2_4,58,2,8,10
pg2_4,59,2,8,10
pg2_4,60,2,8,10
pg2_4,61,2,8,10
pg2_4,62,2,8,10
pg2_4,63,2,8,10
pg2_4,64,2,8,10
pg2_4,65,1,9,10
pg2_4,66,1,9,10
pg2_4,67,1,9,10
pg2_4,68,1,9,10
pg2_4,69,1,9,10
pg2_4,70,1,9,10
pg2_4,71,1,9,10
pg2_4,72,1,9,10
pg2_4,73,1,9,10
pg2_4,74,1,9,10
pg2_4,75,1,9,10
pg2_4,76,1,9,10
pg2_4,77,1,9,10
pg2_4,78,1,9,10
pg2_4,79,1,9,10
pg2_4,80,1,9,10
pg2_4,81,1,9,10
pg2_4,82,1,9,10
pg2_4,83,1,9,10
pg2_4,84,1,9,10
pg2_4,85,1,9,10
pg2_4,86,1,9,10
pg2_4,87,1,9,10
pg2_4,88,1,9,10
pg2_4,89,1,9,10
pg2_4,90,1,9,10
pg2_4,91,1,9,10
pg2_4,92,1,9,10
pg2_4,93,1,9,10
pg2_4,94,1,9,10
pg2_4,95,1,9,10
pg2_4,96,1,9,10
pg2_4,97,1,9,10
pg2_5,1,10,0,10
pg2_5,2,10,0,10
pg2_5,3,10,0,10
pg2_5,4,10,0,10
pg2_5,5,10,0,10
pg2_5,6,10,0,10
pg2_5,7,10,0,10
pg2_5,8,10,0,10
pg2_5,9,10,0,10
pg2_5,10,10,0,10
pg2_5,11,10,0,10
pg2_5,12,10,0,10
pg2_5,13,10,0,10
pg2_5,14,10,0,10
pg2_5,15,10,0,10
pg2_5,16,10,0,10
pg2_5,17,10,0,10
pg2_5,18,10,0,10
pg2_5,19,10,0,10
pg2_5,20,10,0,10
pg2_5,21,9,1,10
pg2_5,22,9,1,10
pg2_5,23,9,1,10
pg2_5,24,8,2,10
pg2_5,25,7,3,10
pg2_5,26,6,4,10
pg2_5,27,6,4,10
pg2_5,28,6,4,10
pg2_5,29,5,5,10
pg2_5,30,5,5,10
pg2_5,31,4,6,10
pg2_5,32,4,6,10
pg2_5,33,4,6,10
pg2_5,34,3,7,10
pg2_5,35,3,7,10
pg2_5,36,3,7,10
pg2_5,37,2,8,10
pg2_5,38,2,8,10
pg2_5,39,2,8,10
pg2_5,40,2,8,10
pg2_5,41,2,8,10
pg2_5,42,2,8,10
pg2_5,43,2,8,10
pg2_5,44,2,8,10
pg2_5,45,2,8,10
pg2_5,46,2,8,10
pg2_5,47,2,8,10
pg2_5,48,2,8,10
pg2_5,49,2,8,10
pg2_5,50,2,8,10
pg2_5,51,2,8,10
pg2_5,52,2,8,10
pg2_5,53,2,8,10
pg2_5,54,2,8,10
pg2_5,55,2,8,10
pg2_5,56,2,8,10
pg2_5,57,2,8,10
pg2_5,58,2,8,10
pg2_5,59,2,8,10
pg2_5,60,2,8,10
pg2_5,61,2,8,10
pg2_5,62,2,8,10
pg2_5,63,2,8,10
pg2_5,64,2,8,10
pg2_5,65,2,8,10
pg2_5,66,2,8,10
pg2_5,67,2,8,10
pg2_5,68,2,8,10
pg2_5,69,2,8,10
pg2_5,70,2,8,10
pg2_5,71,2,8,10
pg2_5,72,2,8,10
pg2_5,73,2,8,10
pg2_5,74,2,8,10
pg2_5,75,2,8,10
pg2_5,76,2,8,10
pg2_5,77,2,8,10
pg2_5,78,2,8,10
pg2_5,79,2,8,10
pg2_5,80,2,8,10
pg2_5,81,2,8,10
pg2_5,82,2,8,10
pg2_5,83,2,8,10
pg2_5,84,2,8,10
pg2_5,85,2,8,10
pg2_5,86,2,8,10
pg2_5,87,2,8,10
pg2_5,88,2,8,10
pg2_5,89,2,8,10
pg2_5,90,2,8,10
pg2_5,91,2,8,10
pg2_5,92,2,8,10
pg2_5,93,2,8,10
pg2_5,94,2,8,10
pg2_5,95,2,8,10
pg2_5,96,2,8,10
pg2_5,97,2,8,10
pg2_6,1,10,0,10
pg2_6,2,10,0,10
pg2_6,3,10,0,10
pg2_6,4,10,0,10
pg2_6,5,10,0,10
pg2_6,6,10,0,10
pg2_6,7,10,0,10
pg2_6,8,10,0,10
pg2_6,9,10,0,10
pg2_6,10,10,0,10
pg2_6,11,10,0,10
pg2_6,12,10,0,10
pg2_6,13,10,0,10
pg2_6,14,10,0,10
pg2_6,15,10,0,10
pg2_6,16,10,0,10
pg2_6,17,10,0,10
pg2_6,18,10,0,10
pg2_6,19,10,0,10
pg2_6,20,10,0,10
pg2_6,21,10,0,10
pg2_6,22,9,1,10
pg2_6,23,9,1,10
pg2_6,24,9,1,10
pg2_6,25,8,2,10
pg2_6,26,8,2,10
pg2_6,27,7,3,10
pg2_6,28,8,2,10
pg2_6,29,6,4,10
pg2_6,30,6,4,10
pg2_6,31,6,4,10
pg2_6,32,5,5,10
pg2_6,33,5,5,10
pg2_6,34,4,6,10
pg2_6,35,4,6,10
pg2_6,36,4,6,10
pg2_6,37,4,6,10
pg2_6,38,4,6,10
pg2_6,39,4,6,10
pg2_6,40,4,6,10
pg2_6,41,3,7,10
pg2_6,42,3,7,10
pg2_6,43,3,7,10
pg2_6,44,3,7,10
pg2_6,45,3,7,10
