group,track_id,total_frames,mean_match_cost,max_match_cost,mean_movement,median_movement,max_movement,mean_center_x,mean_center_y,mean_width,mean_height,max_width,min_width,max_height,min_height,duration_hours,width_change,height_change,width_growth_ratio,height_growth_ratio,class_transition_count,movement_std,jumps_gt_010,jumps_gt_020,jumps_gt_030,rotation_0_count,rotation_90_count,rotation_180_count,rotation_270_count
zm1_10,10,72,0.0009401606371744002,0.0104171305298442,0.00012702783968096112,0.0,0.0011331839442092,0.6974269943019942,0.7811275819088319,0.12580128205128205,0.10129540598290596,0.1266025641025641,0.12179487179487179,0.10416666666666667,0.09294871794871795,,0.0048076923076923045,0.01121794871794872,1.0394736842105263,1.1206896551724137,0,0.00030145107214456045,0,0,0,,,,
zm1_11,1,72,0.0009900984259609486,0.0105867416633512,0.00014276650557275554,0.0,0.0011331839442092,0.6123686787749288,0.19135060541310545,0.12858351139601135,0.10398860398860398,0.1346153846153846,0.11698717948717949,0.10576923076923077,0.10256410256410256,,0.01762820512820512,-0.0016025641025640969,1.1506849315068493,0.9848484848484849,1,0.0003232048101893223,0,0,0,,,,
zm1_11,2,72,0.0005408849707327513,0.0096261820678063,8.251217016529444e-05,0.0,0.0011331839442092,0.420105502136752,0.26120681980056987,0.11789975071225071,0.13178863960113957,0.11858974358974358,0.11538461538461539,0.1330128205128205,0.1266025641025641,,0.0032051282051281937,0.006410256410256415,1.0277777777777777,1.0506329113924051,0,0.00025402943873107595,0,0,0,,,,
zm1_11,3,72,0.0006080847508164126,0.005126096491228,0.00010016025641025001,0.0,0.000801282051282,0.691829148860399,0.3265669515669516,0.12404291310541311,0.13368055555555555,0.125,0.1201923076923077,0.1346153846153846,0.12980769230769232,,0.0048076923076923045,0.0032051282051281937,1.04,1.024390243902439,0,0.0002649991297139848,0,0,0,,,,
zm1_11,4,72,0.0011006948079831625,0.0106861663379295,0.00015389542295167222,0.0,0.0011331839442092,0.3172965633903134,0.37851673789173784,0.10133992165242163,0.13430377492877488,0.10256410256410256,0.09775641025641026,0.1362179487179487,0.1266025641025641,,0.0048076923076923045,0.009615384615384609,1.0491803278688525,1.0759493670886076,1,0.00033177887965243306,0,0,0,,,,
zm1_11,5,72,0.0016238517670298528,0.0195650732124676,0.00022988842425092918,0.0,0.0022663678884184,0.2327056623931624,0.47202190170940167,0.11618589743589745,0.1239761396011396,0.1201923076923077,0.11057692307692307,0.12980769230769232,0.11858974358974358,,0.009615384615384623,0.011217948717948734,1.0869565217391306,1.0945945945945947,1,0.00045360331020320184,0,0,0,,,,
zm1_11,6,72,0.000908575906137029,0.0093333333333333,0.00012241809116808334,0.0,0.000801282051282,0.7967191951566952,0.4723446403133903,0.1272702991452991,0.11887909544159544,0.12980769230769232,0.1233974358974359,0.1233974358974359,0.11538461538461539,,0.006410256410256415,-0.0016025641025641107,1.051948051948052,0.9870129870129869,1,0.0002882797775771854,0,0,0,,,,
zm1_11,7,72,0.00162066270541005,0.014493161939287,0.00024357137550493608,0.0,0.0017917211358171,0.5402644230769229,0.5083133012820512,0.10919693732193732,0.14469818376068375,0.11217948717948718,0.10096153846153846,0.14903846153846154,0.1362179487179487,,0.01121794871794872,0.011217948717948734,1.1111111111111112,1.0823529411764707,0,0.00043630291532440797,0,0,0,,,,
zm1_11,8,72,0.0009418862867219514,0.0108538716165219,0.0001251184193278,0.0,0.0011331839442092,0.7315148682336182,0.5933938746438747,0.10405537749287747,0.13221153846153844,0.10576923076923077,0.09775641025641026,0.1346153846153846,0.12179487179487179,,0.008012820512820512,0.012820512820512817,1.0819672131147542,1.1052631578947367,0,0.0003166569181969028,0,0,0,,,,
zm1_11,9,72,0.0015642661424957306,0.0184116390680944,0.00024473273665546525,0.0,0.0025338763302631,0.3486133368945869,0.6646745904558403,0.1321002492877493,0.13445957977207976,0.1346153846153846,0.1282051282051282,0.1362179487179487,0.1282051282051282,,0.0032051282051281937,0.006410256410256415,1.0246913580246912,1.05,1,0.00045566208969688015,0,0,0,,,,
