group,track_id,mean_displacement,median_displacement,max_displacement,std_displacement,large_jump_count_gt_10,large_jump_count_gt_20
pg2_1,4,0.22522208691207965,0.0,5.0,0.5940714139733547,0,0
pg2_1,5,0.17819870957363274,0.0,6.082762530298219,0.6937334165510735,0,0
pg2_1,6,0.6613806389785585,0.5,5.522680508593631,0.8338993646623756,0,0
pg2_1,7,0.7045695743699795,0.5,6.96419413859206,0.9176728074530556,0,0
pg2_1,8,0.7292628320367415,0.5,10.124228365658293,1.3870489856080852,1,0
pg2_1,9,0.9874463625491883,1.118033988749895,5.522680508593631,0.8773490455656996,0,0
pg2_10,0,0.0705032867564873,0.0,3.3541019662496847,0.3647603595374173,0,0
pg2_10,1,0.19791666666666666,0.0,7.5,0.7855437562959529,0,0
pg2_10,2,0.0812216325514169,0.0,5.5901699437494745,0.5761464337061798,0,0
pg2_10,3,0.23695441403143125,0.0,4.301162633521313,0.5011429659664871,0,0
pg2_10,4,0.5386154919100824,0.0,6.800735254367722,0.9690510918115344,0,0
pg2_10,5,1.0829894547456054,1.118033988749895,3.3541019662496847,0.7210008143151782,0,0
pg2_10,6,1.1969335524673126,1.4142135623730951,3.5,1.127153525912943,0,0
pg2_10,7,0.5527023710609422,0.5,2.692582403567252,0.6647675701754305,0,0
pg2_10,8,0.9813692348231221,0.5,9.5,1.2376211421955212,0,0
pg2_10,9,0.36405370384515306,0.0,4.6097722286464435,0.5820816672798519,0,0
pg2_11,0,0.11220835284019548,0.0,4.272001872658765,0.45974734244606963,0,0
pg2_11,1,0.18604869454030393,0.0,4.242640687119285,0.4860238847970148,0,0
pg2_11,2,0.29936827429489105,0.0,1.5,0.3665200808673819,0,0
pg2_11,3,0.09292510027585303,0.0,1.8027756377319946,0.263609418911242,0,0
pg2_11,4,0.7329199144478739,0.5,6.708203932499369,0.9238254158691032,0,0
pg2_11,5,0.41258078387329,0.0,3.1622776601683795,0.5899205568931872,0,0
pg2_11,6,0.9160112892793978,1.0,5.852349955359813,0.9693137527374863,0,0
pg2_11,7,0.9545108137414715,1.0,4.527692569068709,0.8796618326288387,0,0
pg2_11,8,1.0560550053983029,1.118033988749895,5.0,0.8580852670761749,0,0
pg2_11,9,0.8472158247639049,0.7071067811865476,2.692582403567252,0.7151167827259285,0,0
pg2_12,0,0.12228494096155769,0.0,1.118033988749895,0.26149517499824293,0,0
pg2_12,1,0.13996242968673925,0.0,5.315072906367325,0.5716333483473925,0,0
pg2_12,2,0.15488942126411384,0.0,3.1622776601683795,0.38455723524654684,0,0
pg2_12,3,1.0250558064258675,0.7071067811865476,6.324555320336759,1.2263556147026093,0,0
pg2_12,4,0.2342503844577085,0.0,2.5495097567963922,0.5565160291624573,0,0
pg2_12,5,0.17513082500042984,0.0,3.1622776601683795,0.46273195351232815,0,0
pg2_12,6,1.2344601493786524,1.0,12.776932339180638,1.5527407938639883,1,0
pg2_12,7,0.9625320607959754,1.0,3.3541019662496847,0.9259515098570331,0,0
pg2_12,8,1.2771750479164816,0.5,9.340770846134703,1.4848438965020982,0,0
pg2_12,9,0.2676321963767851,0.0,3.2015621187164243,0.5484239608148711,0,0
pg2_2,0,0.13143785404947808,0.0,4.0,0.4546233868337631,0,0
pg2_2,1,0.16982057955970828,0.0,5.0,0.5657908660373887,0,0
pg2_2,2,0.44379091624792344,0.0,13.038404810405298,1.3706095198812687,1,0
pg2_2,3,0.9002795797192918,0.5,4.123105625617661,0.9706187948969061,0,0
pg2_2,4,0.7177795195175856,0.5,8.381527307120106,1.0485112754255137,0,0
pg2_2,5,1.263730121171017,1.118033988749895,8.514693182963201,1.2987841804979583,0,0
pg2_2,6,0.8762524700849325,0.6035533905932737,3.5355339059327378,0.8987226724654208,0,0
pg2_2,7,0.5681022789525808,0.5,3.8078865529319543,0.7254089425849515,0,0
pg2_2,8,1.0643758701229096,0.7071067811865476,3.0,0.9409214493074146,0,0
pg2_2,9,1.264834722905068,1.0,13.536986370680884,1.5841616469709334,1,0
pg2_3,0,0.43758582665748014,0.5,2.8284271247461903,0.5012254758507623,0,0
pg2_3,1,0.4034241793643796,0.5,3.1622776601683795,0.5039003851663973,0,0
pg2_3,2,0.39783462556255184,0.5,3.0,0.4793208153594391,0,0
pg2_3,3,0.445281502012936,0.5,4.0,0.5348825889530372,0,0
pg2_3,4,0.4611478751712161,0.5,3.0413812651491097,0.6277845733676528,0,0
pg2_3,5,0.16279079591321288,0.0,1.8027756377319946,0.30543546525020526,0,0
pg2_3,6,0.16398584049082587,0.0,2.5,0.3908914735812453,0,0
pg2_3,7,0.09370158742143005,0.0,2.5,0.34091056380626295,0,0
pg2_3,8,1.138233285444571,1.118033988749895,6.020797289396148,1.0746840564739906,0,0
pg2_3,9,0.43409653025152034,0.0,2.5495097567963922,0.5628219396549181,0,0
pg2_4,0,0.020833333333333332,0.0,0.5,0.0999131567356817,0,0
pg2_4,1,0.5157463201876764,0.5,2.0615528128088303,0.5200615987998001,0,0
pg2_4,2,0.2454634906483956,0.0,2.5,0.3675053397689686,0,0
pg2_4,3,0.1700877825494395,0.0,2.5,0.3531514966140565,0,0
pg2_4,4,0.18866692842160637,0.0,3.1622776601683795,0.4093040313995898,0,0
pg2_4,5,0.39493476569961955,0.5,2.8284271247461903,0.4211411451937699,0,0
pg2_4,6,1.3243679576658343,1.5811388300841898,3.3541019662496847,0.9769251998189833,0,0
pg2_4,7,1.2785437598057705,1.118033988749895,7.433034373659253,1.1718098626747107,0,0
pg2_4,8,0.3703639144347959,0.0,2.8284271247461903,0.528674982906513,0,0
pg2_4,9,1.0067626688469395,1.118033988749895,4.031128874149275,0.7701946260196322,0,0
pg2_5,0,0.08179531203499806,0.0,5.852349955359813,0.60041404624567,0,0
pg2_5,1,0.42417223270238563,0.0,4.123105625617661,0.7446159526925765,0,0
pg2_5,2,0.5198391454214816,0.5,4.301162633521313,0.6085986057225762,0,0
pg2_5,3,0.430415627590891,0.25,6.020797289396148,0.765229194985968,0,0
pg2_5,4,0.4679863641536774,0.5,4.123105625617661,0.5422265175178682,0,0
pg2_5,5,1.220016172278163,1.118033988749895,5.220153254455275,1.127819669116657,0,0
pg2_5,6,0.3766821863978058,0.0,6.800735254367722,0.8362155008034127,0,0
pg2_5,7,0.8053215458557498,0.6035533905932737,7.158910531638177,0.9681914623567518,0,0
pg2_5,8,0.47338510103910947,0.5,4.031128874149275,0.603695463607984,0,0
pg2_5,9,0.6354753732863745,0.5,6.082762530298219,0.8243205585692233,0,0
pg2_6,0,0.06741808286457895,0.0,4.47213595499958,0.46282264648876525,0,0
pg2_6,1,0.2673045599543224,0.0,4.47213595499958,0.5533104362781284,0,0
pg2_6,2,0.14357914587216689,0.0,3.1622776601683795,0.3922552683359215,0,0
pg2_6,3,0.14620347818679935,0.0,5.0,0.5791332975226131,0,0
pg2_6,4,0.1497701758494019,0.0,2.5495097567963922,0.37978357138336805,0,0
pg2_6,5,0.868342268561852,0.7071067811865476,5.70087712549569,1.0734205627939388,0,0
pg2_6,6,1.2187121338258666,1.0590169943749475,4.527692569068709,1.063921160079826,0,0
pg2_6,7,0.10479424462426563,0.0,4.272001872658765,0.47812289176211054,0,0
pg2_6,8,0.8088526668560219,1.0,3.0,0.6140092534481066,0,0
pg2_6,9,1.2478147818526157,0.7071067811865476,6.670832032063167,1.329841758828261,0,0
pg2_7,0,0.07343239329996241,0.0,2.5495097567963922,0.3015988234076956,0,0
pg2_7,1,0.1617081853231202,0.0,4.6097722286464435,0.5772568430079486,0,0
pg2_7,2,0.0608766344050115,0.0,3.0413812651491097,0.3629196909099659,0,0
pg2_7,3,0.6570621562487414,0.5,9.513148795220223,1.087590297933504,0,0
pg2_7,4,0.8563650985646438,0.5,2.692582403567252,0.8483889544073331,0,0
pg2_7,5,0.5998042390103685,0.5,2.8284271247461903,0.6225999583990718,0,0
pg2_7,6,0.7752484966143482,0.5,5.522680508593631,0.9778964337617044,0,0
pg2_7,7,0.7129472653464748,0.5,3.2015621187164243,0.8114017891905649,0,0
pg2_7,8,1.3469899088842594,1.0,8.54400374531753,1.4880403283168462,0,0
pg2_7,9,0.6834945005050533,0.5,2.5,0.587652335806936,0,0
pg2_8,0,0.6074310889739407,0.5,3.3541019662496847,0.6737537671988182,0,0
pg2_8,1,0.7927036616047056,0.5,4.527692569068709,0.8333892077205938,0,0
pg2_8,2,0.2733608404908259,0.0,2.5,0.3795047442208717,0,0
pg2_8,3,1.1878003131730648,1.0590169943749475,4.123105625617661,1.1182972544718612,0,0
pg2_8,4,0.06807847818679935,0.0,2.1213203435596424,0.28053280403742953,0,0
pg2_8,5,1.0662553609060186,1.0,7.0,1.0782294152942788,0,0
pg2_8,6,1.2638828043334076,1.118033988749895,9.013878188659973,1.2306825031570847,0,0
pg2_8,7,0.6567561766634628,0.5,2.9154759474226504,0.675790024895103,0,0
pg2_8,8,1.5452838583316837,1.5811388300841898,8.276472678623424,1.302087220777809,0,0
pg2_8,9,0.08705612834436909,0.0,2.23606797749979,0.2845397989462202,0,0
pg2_9,0,0.08237840534579151,0.0,5.408326913195984,0.5576039200597658,0,0
pg2_9,1,0.16917136962106624,0.0,7.826237921249264,0.8101091784653881,0,0
pg2_9,2,0.2409036755265055,0.0,8.06225774829855,0.892262341346135,0,0
pg2_9,3,0.12215429191184224,0.0,6.726812023536855,0.6946036008406878,0,0
pg2_9,4,0.18763238384948422,0.0,7.810249675906654,0.8283406637354143,0,0
pg2_9,5,0.3420059532510164,0.0,6.946221994724902,0.7466666556151615,0,0
pg2_9,6,0.23650951360518727,0.0,4.031128874149275,0.6322914016819337,0,0
pg2_9,7,0.15227392121073913,0.0,6.082762530298219,0.6436712304578367,0,0
pg2_9,8,0.5470628560156588,0.5,4.6097722286464435,0.6167736469467471,0,0
pg2_9,9,0.44869416634005815,0.5,6.082762530298219,0.8457778737700976,0,0
pg3_1,0,0.14524140373631603,0.0,3.5,0.42050160678334053,0,0
pg3_1,1,0.30839961489683376,0.0,4.123105625617661,0.652474528901181,0,0
pg3_1,2,1.0896622966100613,0.5,10.04987562112089,1.4948281103011432,1,0
