group,frame,track_id,previous_object_index,current_object_index,center_distance,object_index_preserved
pg1_8,16,2,7,9,0.0,False
pg1_8,16,3,6,0,0.0,False
pg1_8,16,4,4,6,0.0,False
pg1_8,16,5,2,5,0.0,False
pg1_8,16,6,9,2,0.0,False
pg1_8,16,7,8,3,0.0,False
pg1_8,16,8,0,1,0.0,False
pg1_8,16,9,3,4,0.0,False
pg1_8,17,0,7,6,0.0,False
pg1_8,17,1,8,5,0.0,False
pg1_8,17,2,9,4,0.0,False
pg1_8,17,3,0,7,0.0,False
pg1_8,17,4,6,8,0.0,False
pg1_8,17,5,5,3,0.0,False
pg1_8,17,6,2,1,1.5811388300841898,False
pg1_8,17,7,3,2,0.0,False
pg1_8,17,8,1,0,0.0,False
pg1_8,17,9,4,9,0.0,False
pg1_8,18,0,6,8,0.0,False
pg1_8,18,1,5,0,0.0,False
pg1_8,18,2,4,9,0.0,False
pg1_8,18,3,7,2,0.0,False
pg1_8,18,4,8,7,0.0,False
pg1_8,18,5,3,5,0.0,False
pg1_8,18,6,1,3,0.0,False
pg1_8,18,7,2,4,0.0,False
pg1_8,18,8,0,1,0.0,False
pg1_8,18,9,9,6,0.0,False
pg1_8,19,0,8,2,0.5,False
pg1_8,19,1,0,4,0.0,False
pg1_8,19,2,9,5,0.0,False
pg1_8,19,3,2,7,0.0,False
pg1_8,19,4,7,1,0.0,False
pg1_8,19,5,5,0,0.0,False
pg1_8,19,6,3,9,0.7071067811865476,False
pg1_8,19,7,4,8,0.0,False
pg1_8,19,8,1,6,0.0,False
pg1_8,19,9,6,3,0.0,False
pg1_8,20,0,2,4,0.0,False
pg1_8,20,1,4,3,0.0,False
pg1_8,20,2,5,2,0.0,False
pg1_8,20,3,7,8,0.0,False
pg1_8,20,4,1,5,0.0,False
pg1_8,20,5,0,7,0.0,False
pg1_8,20,7,8,0,0.0,False
pg1_8,20,8,6,1,0.0,False
pg1_8,20,9,3,6,0.0,False
pg1_8,21,0,4,3,0.0,False
pg1_8,21,1,3,4,0.0,False
pg1_8,21,2,2,5,0.0,False
pg1_8,21,3,8,7,0.0,False
pg1_8,21,4,5,2,0.0,False
pg1_8,21,5,7,9,0.0,False
pg1_8,21,6,9,8,0.0,False
pg1_8,21,8,1,6,0.0,False
pg1_8,21,9,6,1,0.0,False
pg1_8,22,0,3,2,0.0,False
pg1_8,22,1,4,3,0.0,False
pg1_8,22,2,5,4,0.0,False
pg1_8,22,3,7,6,0.0,False
pg1_8,22,4,2,1,0.0,False
pg1_8,22,5,9,0,0.0,False
pg1_8,22,6,8,9,0.0,False
pg1_8,22,7,0,7,0.0,False
pg1_8,22,8,6,5,0.0,False
pg1_8,22,9,1,8,0.0,False
pg1_8,23,0,2,1,0.0,False
pg1_8,23,1,3,6,0.0,False
pg1_8,23,2,4,0,0.0,False
pg1_8,23,3,6,4,0.0,False
pg1_8,23,4,1,2,0.0,False
pg1_8,23,5,0,9,0.0,False
pg1_8,23,6,9,8,0.0,False
pg1_8,23,9,8,3,0.0,False
pg1_8,24,0,1,9,0.0,False
pg1_8,24,1,6,1,0.0,False
pg1_8,24,3,4,8,0.0,False
pg1_8,24,4,2,7,0.0,False
pg1_8,24,5,9,4,0.0,False
pg1_8,24,6,8,3,0.5,False
pg1_8,24,7,7,2,0.0,False
pg1_8,24,9,3,6,0.0,False
pg1_8,25,0,9,0,0.0,False
pg1_8,25,2,0,3,0.0,False
pg1_8,25,3,8,5,0.0,False
pg1_8,25,4,7,2,0.0,False
pg1_8,25,5,4,9,0.0,False
pg1_8,25,6,3,7,0.0,False
pg1_8,25,7,2,6,0.0,False
pg1_8,25,8,5,4,0.0,False
pg1_8,25,9,6,8,0.0,False
pg1_8,26,0,0,7,0.0,False
pg1_8,26,1,1,8,0.0,False
pg1_8,26,2,3,9,0.0,False
pg1_8,26,3,5,2,0.0,False
pg1_8,26,4,2,6,0.0,False
pg1_8,26,5,9,4,0.7071067811865476,False
pg1_8,26,6,7,0,0.5,False
pg1_8,26,7,6,1,0.0,False
pg1_8,26,8,4,3,0.0,False
pg1_8,26,9,8,5,0.0,False
pg1_8,27,0,7,5,0.0,False
pg1_8,27,1,8,4,1.8027756377319943,False
pg1_8,27,2,9,3,0.0,False
pg1_8,27,3,2,1,0.0,False
pg1_8,27,5,4,8,0.0,False
pg1_8,27,6,0,9,0.0,False
pg1_8,27,7,1,0,0.0,False
pg1_8,27,8,3,2,0.0,False
pg1_8,27,9,5,7,0.0,False
pg1_8,28,1,4,6,0.0,False
pg1_8,28,2,3,0,0.0,False
pg1_8,28,3,1,8,0.0,False
pg1_8,28,4,6,4,0.5,False
pg1_8,28,5,8,2,0.0,False
pg1_8,28,6,9,1,0.0,False
pg1_8,28,7,0,9,1.118033988749895,False
pg1_8,28,8,2,7,0.0,False
pg1_8,28,9,7,3,0.0,False
pg1_8,29,0,5,8,0.0,False
pg1_8,29,1,6,7,0.0,False
pg1_8,29,2,0,6,0.0,False
pg1_8,29,3,8,4,0.0,False
pg1_8,29,4,4,9,0.0,False
pg1_8,29,5,2,1,0.0,False
pg1_8,29,6,1,2,1.0,False
pg1_8,29,7,9,3,0.0,False
pg1_8,29,8,7,5,0.0,False
pg1_8,29,9,3,0,0.0,False
pg1_8,30,4,9,0,0.0,False
pg1_8,30,9,0,9,0.0,False
pg1_8,31,0,8,1,0.0,False
pg1_8,31,1,7,5,0.0,False
pg1_8,31,3,4,8,0.0,False
pg1_8,31,4,0,4,0.0,False
pg1_8,31,5,1,2,0.5,False
pg1_8,31,6,2,9,0.0,False
pg1_8,31,7,3,0,0.5,False
pg1_8,31,8,5,7,0.0,False
pg1_8,31,9,9,3,0.0,False
pg1_8,32,0,1,6,0.0,False
pg1_8,32,2,6,4,0.0,False
pg1_8,32,3,8,0,0.0,False
pg1_8,32,4,4,7,0.5,False
pg1_8,32,6,9,1,1.0,False
pg1_8,32,7,0,3,0.0,False
pg1_8,32,8,7,9,0.0,False
pg1_8,32,9,3,8,0.0,False
pg1_8,33,0,6,1,0.0,False
pg1_8,33,1,5,9,0.0,False
pg1_8,33,2,4,2,0.0,False
pg1_8,33,3,0,4,0.0,False
pg1_8,33,4,7,0,0.5,False
pg1_8,33,5,2,7,0.0,False
pg1_8,33,6,1,6,0.0,False
pg1_8,33,7,3,5,0.0,False
pg1_8,33,8,9,3,0.5,False
pg1_8,34,0,1,5,0.0,False
pg1_8,34,1,9,6,0.0,False
pg1_8,34,2,2,4,0.0,False
pg1_8,34,3,4,3,0.0,False
pg1_8,34,4,0,1,0.0,False
pg1_8,34,5,7,9,0.0,False
pg1_8,34,6,6,8,0.5,False
pg1_8,34,7,5,7,0.5,False
pg1_8,34,8,3,2,0.0,False
pg1_8,34,9,8,0,0.0,False
pg1_8,35,0,5,4,0.0,False
pg1_8,35,1,6,5,0.0,False
pg1_8,35,2,4,6,0.0,False
pg1_8,35,3,3,9,0.0,False
pg1_8,35,4,1,3,0.0,False
pg1_8,35,5,9,1,0.0,False
pg1_8,35,6,8,7,0.5,False
