group,object_index,frame_count,mean_step_distance,median_step_distance,max_step_distance,p95_step_distance,large_jump_count,very_large_jump_count
pg2_10,8,97,0.9813692348231221,0.5,9.5,3.0103453162872773,0,0
pg2_10,9,97,0.36405370384515306,0.0,4.6097722286464435,1.118033988749895,0,0
pg2_11,0,97,0.11220835284019548,0.0,4.272001872658765,0.5,0,0
pg2_11,1,97,0.18604869454030393,0.0,4.242640687119285,0.5,0,0
pg2_11,2,97,0.29936827429489105,0.0,1.5,1.0,0,0
pg2_11,3,97,0.09292510027585303,0.0,1.8027756377319946,0.5,0,0
pg2_11,4,97,0.7329199144478739,0.5,6.708203932499369,1.5811388300841898,0,0
pg2_11,5,97,0.41258078387329,0.0,3.1622776601683795,1.4356601717798214,0,0
pg2_11,6,97,0.9160112892793978,1.0,5.852349955359813,2.183542048805721,0,0
pg2_11,7,97,0.9545108137414715,1.0,4.527692569068709,2.23606797749979,0,0
pg2_11,8,97,1.0560550053983029,1.118033988749895,5.0,2.23606797749979,0,0
pg2_11,9,97,0.8472158247639049,0.7071067811865476,2.692582403567252,2.0,0,0
pg2_12,0,97,0.12228494096155769,0.0,1.118033988749895,0.7071067811865476,0,0
pg2_12,1,97,0.13996242968673925,0.0,5.315072906367325,0.5517766952966369,0,0
pg2_12,2,97,0.15488942126411384,0.0,3.1622776601683795,0.5,0,0
pg2_12,3,97,1.0250558064258675,0.7071067811865476,6.324555320336759,3.5355339059327378,0,0
pg2_12,4,97,0.2342503844577085,0.0,2.5495097567963922,1.5,0,0
pg2_12,5,97,0.17513082500042984,0.0,3.1622776601683795,1.0,0,0
pg2_12,6,97,1.2344601493786524,1.0,12.776932339180638,3.0413812651491097,1,0
pg2_12,7,97,0.9625320607959754,1.0,3.3541019662496847,2.5495097567963922,0,0
pg2_12,8,97,1.2771750479164816,0.5,9.340770846134703,3.2015621187164243,0,0
pg2_12,9,97,0.2676321963767851,0.0,3.2015621187164243,0.7071067811865476,0,0
pg2_2,0,97,0.13143785404947808,0.0,4.0,0.5,0,0
pg2_2,1,97,0.16982057955970828,0.0,5.0,0.5,0,0
pg2_2,2,97,0.44379091624792344,0.0,13.038404810405298,1.0,1,0
pg2_2,3,97,0.9002795797192918,0.5,4.123105625617661,3.2015621187164243,0,0
pg2_2,4,97,0.7177795195175856,0.5,8.381527307120106,2.0615528128088303,0,0
pg2_2,5,97,1.263730121171017,1.118033988749895,8.514693182963201,2.5495097567963922,0,0
pg2_2,6,97,0.8762524700849325,0.6035533905932737,3.5355339059327378,2.23606797749979,0,0
pg2_2,7,97,0.5681022789525808,0.5,3.8078865529319543,1.70124232576535,0,0
pg2_2,8,97,1.0643758701229096,0.7071067811865476,3.0,2.548145600891813,0,0
pg2_2,9,97,1.264834722905068,1.0,13.536986370680884,2.5495097567963922,1,0
pg2_3,0,97,0.43758582665748014,0.5,2.8284271247461903,1.192078882155695,0,0
pg2_3,1,97,0.4034241793643796,0.5,3.1622776601683795,1.118033988749895,0,0
pg2_3,2,97,0.39783462556255184,0.5,3.0,1.118033988749895,0,0
pg2_3,3,97,0.445281502012936,0.5,4.0,1.118033988749895,0,0
pg2_3,4,97,0.4611478751712161,0.5,3.0413812651491097,1.6403882032022077,0,0
pg2_3,5,97,0.16279079591321288,0.0,1.8027756377319946,0.5,0,0
pg2_3,6,97,0.16398584049082587,0.0,2.5,0.7071067811865476,0,0
pg2_3,7,97,0.09370158742143005,0.0,2.5,0.5517766952966369,0,0
pg2_3,8,97,1.138233285444571,1.118033988749895,6.020797289396148,2.692582403567252,0,0
pg2_3,9,97,0.43409653025152034,0.0,2.5495097567963922,1.5811388300841898,0,0
pg2_4,0,97,0.020833333333333332,0.0,0.5,0.0,0,0
pg2_4,1,97,0.5157463201876764,0.5,2.0615528128088303,1.5811388300841898,0,0
pg2_4,2,97,0.2454634906483956,0.0,2.5,0.7071067811865476,0,0
