group,frame,object_count,mean_identity_distance,median_identity_distance,max_identity_distance,mean_nearest_distance,median_nearest_distance,max_nearest_distance,identity_is_nearest_count,identity_is_nearest_fraction
pg1_9,75,10,158.7919485624902,146.70679281883784,297.9484015731583,0.8781484302351069,0.7071067811865476,2.1213203435596424,1,0.1
pg1_9,71,10,185.38109320107245,189.08706990669984,340.3560635569756,0.9163450313601175,0.7071067811865476,2.1213203435596424,1,0.1
pg1_9,66,10,143.99724530973856,144.41234236193077,272.47018185482244,0.679812803018928,0.5,1.8027756377319946,1,0.1
pg1_9,67,10,177.600340432123,185.11572372324412,374.5110145242727,0.8148920287139918,0.7071067811865476,2.1213203435596424,1,0.1
pg1_9,87,10,133.83885893557814,146.5544636625366,216.27991122617004,1.5746395915284928,0.9125703849682212,7.3824115301167,1,0.1
pg1_9,86,10,187.65163888839373,176.60825766077863,335.1048343429262,1.122348639653047,0.7071067811865476,2.9154759474226504,1,0.1
pg1_9,93,10,148.65156401303702,172.1949557438282,275.5358415887124,1.3773894405371203,1.6919572339080922,3.0,1,0.1
pg1_9,52,10,168.05286472458872,189.92717342505108,249.3275957450358,0.6723585264213885,0.25,1.8027756377319946,1,0.1
pg1_9,59,10,185.2219627894612,219.94671672915223,323.0468232315557,0.5524313588770526,0.5,1.5811388300841898,1,0.1
pg1_9,56,10,160.33726089814513,158.47579448843095,278.5107717845039,0.8524313588770527,1.0,2.0,1,0.1
pg1_9,65,10,141.904430443178,110.11963349665211,322.0314425642316,0.9670046377709971,0.7071067811865476,2.23606797749979,1,0.1
pg1_9,64,10,141.21231218238051,147.53045202730775,297.9572116932228,1.0597518456502253,1.0590169943749475,2.23606797749979,1,0.1
pg1_9,63,10,175.3736660530153,195.69724115180492,273.4236639356586,0.8015117230294371,0.7071067811865476,1.8027756377319946,1,0.1
pg1_9,62,10,147.17250631742743,140.98065520873183,249.67278586181556,0.48172068075839797,0.0,1.5811388300841898,1,0.1
pg1_8,87,10,158.4049506556245,170.73130931368792,306.47716064985985,0.6090169943749475,0.0,2.23606797749979,2,0.2
pg1_8,86,10,134.72044260472148,133.56845413318246,354.55218233709974,0.565154392492244,0.0,2.9154759474226504,2,0.2
pg1_8,73,10,184.76057472623387,212.57852083162118,307.19903971204076,0.40388436152317847,0.0,1.8027756377319946,2,0.2
pg1_8,77,10,171.48912300070862,165.16204164395643,314.3918733046387,0.7335087491092575,0.0,2.5495097567963922,2,0.2
pg1_8,13,10,161.9177303623756,196.07036067050174,259.8966140602836,0.05,0.0,0.5,2,0.2
pg1_8,32,10,148.06505265479618,159.71842674465398,327.15630820756,0.27071067811865474,0.0,1.0,2,0.2
pg1_8,23,10,172.81423796073472,169.3919252988278,366.5276251525934,0.0,0.0,0.0,2,0.2
pg1_8,24,10,158.16071863169145,155.74101739632425,354.8309456628607,0.05,0.0,0.5,2,0.2
pg1_8,64,10,110.10585973897716,103.88005249446054,220.82402496105354,0.40098824189185417,0.0,1.8027756377319946,2,0.2
pg1_8,59,10,132.68339984603,100.59007359211026,295.54779647292247,0.32882456112707376,0.0,1.5811388300841898,2,0.2
pg1_8,42,10,137.21990195021672,127.31569716442122,327.1704448754502,0.05,0.0,0.5,2,0.2
