group,track_id,total_frames,mean_movement,median_movement,max_movement,movement_std,jumps_gt_005,jumps_gt_010,jumps_gt_020,mean_center_x,mean_center_y,std_center_x,std_center_y,min_center_x,max_center_x,min_center_y,max_center_y,mean_width,mean_height,std_width,std_height,min_width,max_width,min_height,max_height,width_change,height_change,width_growth_ratio,height_growth_ratio,mean_area,max_area,area_change,area_growth_ratio,mean_iou,min_iou,mean_match_cost,max_match_cost,class_transition_count,zm_el_count_75pct,zm_el_fraction_75pct,observed_zm_el_75pct,early_width,middle_width,late_width,early_height,middle_height,late_height,width_growth_early_late,height_growth_early_late,germination_target,final_label
zm1_11,1,72,0.00014276650557275554,0.0,0.0011331839442092,0.0003232048101893223,0,0,0,0.6123686787749288,0.19135060541310545,0.001743763212870156,0.00034409777496751943,0.6065705128205128,0.6153846153846154,0.18990384615384615,0.19150641025641027,0.12858351139601135,0.10398860398860398,0.0034875264257402897,0.0006295466356717859,0.11698717948717949,0.1346153846153846,0.10256410256410256,0.10576923076923077,0.01762820512820512,-0.0016025641025640969,1.1506849315068493,0.9848484848484849,0.013371572578804152,0.014022435897435898,0.0016487919132149899,1.133250311332503,0.9974362851504609,0.9718566511439564,0.0009900984259609486,0.0105867416633512,1,14,0.19444444444444445,1,0.12486645299145299,0.12867254273504272,0.13221153846153846,0.10363247863247864,0.10416666666666667,0.10416666666666667,0.007345085470085472,0.0005341880341880323,1,GERMINATED
zm1_11,2,72,8.251217016529444e-05,0.0,0.0011331839442092,0.00025402943873107595,0,0,0,0.420105502136752,0.26120681980056987,0.00036420646750252704,0.000948964553361522,0.4198717948717949,0.4206730769230769,0.2604166666666667,0.26282051282051283,0.11789975071225071,0.13178863960113957,0.000993158454296787,0.001897929106723051,0.11538461538461539,0.11858974358974358,0.1266025641025641,0.1330128205128205,0.0032051282051281937,0.006410256410256415,1.0277777777777777,1.0506329113924051,0.01553957129127401,0.01577395627876397,0.0011659681130834956,1.0798171589310828,0.998607851256785,0.9746011071312276,0.0005408849707327513,0.0096261820678063,0,0,0.0,0,0.11665331196581197,0.11845619658119656,0.11858974358974357,0.12960737179487178,0.1327457264957265,0.1330128205128205,0.0019364316239316032,0.0034054487179487336,0,NON-GERMINATED
zm1_11,3,72,0.00010016025641025001,0.0,0.000801282051282,0.0002649991297139848,0,0,0,0.691829148860399,0.3265669515669516,0.0008410251793940967,0.0006389200540601537,0.6899038461538461,0.6923076923076923,0.3245192307692308,0.3269230769230769,0.12404291310541311,0.13368055555555555,0.0016820503587882036,0.0015049983533099104,0.1201923076923077,0.125,0.12980769230769232,0.1346153846153846,0.0048076923076923045,0.0032051282051281937,1.04,1.024390243902439,0.0165844767582548,0.016826923076923076,0.0010324211045364858,1.0653658536585364,0.9984486269024294,0.986842105263158,0.0006080847508164126,0.005126096491228,0,0,0.0,0,0.12212873931623931,0.125,0.125,0.13181089743589744,0.1346153846153846,0.1346153846153846,0.0028712606837606874,0.0028044871794871695,0,NON-GERMINATED
zm1_11,4,72,0.00015389542295167222,0.0,0.0011331839442092,0.00033177887965243306,0,0,0,0.3172965633903134,0.37851673789173784,0.0006609302782808576,0.0008608920764696248,0.31650641025641024,0.3189102564102564,0.37580128205128205,0.3798076923076923,0.10133992165242163,0.13430377492877488,0.0011792452082398138,0.002719102217606025,0.09775641025641026,0.10256410256410256,0.1266025641025641,0.1362179487179487,0.0048076923076923045,0.009615384615384609,1.0491803278688525,1.0759493670886076,0.013612913139655927,0.013971071663379355,0.0015948594674556216,1.1288649097323096,0.9971409634769581,0.9715725806451612,0.0011006948079831625,0.0106861663379295,1,5,0.06944444444444445,1,0.10042735042735045,0.10116185897435899,0.10243055555555557,0.1314770299145299,0.13521634615384615,0.1362179487179487,0.002003205128205121,0.004740918803418814,1,GERMINATED
zm1_11,5,72,0.00022988842425092918,0.0,0.0022663678884184,0.00045360331020320184,0,0,0,0.2327056623931624,0.47202190170940167,0.0008313234240109964,0.0010992306111881859,0.23157051282051283,0.23477564102564102,0.46955128205128205,0.4735576923076923,0.11618589743589745,0.1239761396011396,0.0028517837211622095,0.003536405030176131,0.11057692307692307,0.1201923076923077,0.11858974358974358,0.12980769230769232,0.009615384615384623,0.011217948717948734,1.0869565217391306,1.0945945945945947,0.014414052512510045,0.015601886094674559,0.002488597140039451,1.1897767332549944,0.9957873591678094,0.9483087597571552,0.0016238517670298528,0.0195650732124676,1,20,0.2777777777777778,1,0.11284722222222221,0.11631944444444443,0.11939102564102565,0.11979166666666667,0.12419871794871795,0.12793803418803418,0.006543803418803437,0.008146367521367506,1,GERMINATED
zm1_11,6,72,0.00012241809116808334,0.0,0.000801282051282,0.0002882797775771854,0,0,0,0.7967191951566952,0.4723446403133903,0.00036910443268739387,0.0005505159457813214,0.7964743589743589,0.7972756410256411,0.47115384615384615,0.4735576923076923,0.1272702991452991,0.11887909544159544,0.001826227875424323,0.0015419073862284528,0.1233974358974359,0.12980769230769232,0.11538461538461539,0.1233974358974359,0.006410256410256415,-0.0016025641025641107,1.051948051948052,0.9870129870129869,0.015130690586419752,0.01580991124260355,0.0005829840565417486,1.0382863889357397,0.9976314167232062,0.9733333333333334,0.000908575906137029,0.0093333333333333,1,2,0.027777777777777776,1,0.125,0.12793803418803418,0.12887286324786323,0.11812232905982904,0.11858974358974357,0.11992521367521368,0.003872863247863234,0.0018028846153846367,1,GERMINATED
zm1_11,7,72,0.00024357137550493608,0.0,0.0017917211358171,0.00043630291532440797,0,0,0,0.5402644230769229,0.5083133012820512,0.0008629038450400669,0.0012125413860399853,0.5384615384615384,0.5416666666666666,0.5040064102564102,0.5104166666666666,0.10919693732193732,0.14469818376068375,0.0030605939166914366,0.0034041391817657275,0.10096153846153846,0.11217948717948718,0.1362179487179487,0.14903846153846154,0.01121794871794872,0.011217948717948734,1.1111111111111112,1.0823529411764707,0.01581048195631529,0.016539283366206445,0.002786509697567394,1.2026143790849677,0.9958218819676232,0.961918447997126,0.00162066270541005,0.014493161939287,0,0,0.0,0,0.10563568376068376,0.11037660256410257,0.11157852564102562,0.1404246794871795,0.14603365384615385,0.14763621794871795,0.005942841880341859,0.007211538461538464,0,NON-GERMINATED
zm1_11,8,72,0.0001251184193278,0.0,0.0011331839442092,0.0003166569181969028,0,0,0,0.7315148682336182,0.5933938746438747,0.0011969149347566962,0.0009712172466734033,0.7283653846153846,0.7323717948717948,0.5921474358974359,0.5961538461538461,0.10405537749287747,0.13221153846153844,0.0023938298695134006,0.0037867112389844567,0.09775641025641026,0.10576923076923077,0.12179487179487179,0.1346153846153846,0.008012820512820512,0.012820512820512817,1.0819672131147542,1.1052631578947367,0.013766007092830008,0.014238165680473373,0.0023319362261669963,1.195858498705781,0.9975412591024033,0.971093422706326,0.0009418862867219514,0.0108538716165219,0,0,0.0,0,0.10096153846153848,0.10543536324786325,0.10576923076923077,0.12760416666666666,0.1344150641025641,0.1346153846153846,0.004807692307692291,0.0070112179487179516,0,NON-GERMINATED
zm1_11,9,72,0.00024473273665546525,0.0,0.0025338763302631,0.00045566208969688015,0,0,0,0.3486133368945869,0.6646745904558403,0.0009660387483282946,0.0011409718673584214,0.3453525641025641,0.3501602564102564,0.6618589743589743,0.6682692307692307,0.1321002492877493,0.13445957977207976,0.0015762256211142422,0.002376382200154797,0.1282051282051282,0.1346153846153846,0.1282051282051282,0.1362179487179487,0.0032051282051281937,0.006410256410256415,1.0246913580246912,1.05,0.017765247758236537,0.0183370315581854,0.0012635601577909265,1.075925925925926,0.9959851718180867,0.952101087275933,0.0015642661424957306,0.0184116390680944,1,6,0.08333333333333333,1,0.13187767094017094,0.13334668803418803,0.13107638888888892,0.1342815170940171,0.1360176282051282,0.13307959401709402,-0.0008012820512820207,-0.0012019230769230727,1,GERMINATED
zm1_11,10,72,0.0001558048433048347,0.0,0.0016025641025641,0.0003440977749674941,0,0,0,0.5812856125356125,0.7089009081196581,0.0013871471199148003,0.0008801700271410284,0.5761217948717948,0.5825320512820513,0.7067307692307693,0.7099358974358975,0.10576923076923075,0.1364627849002849,0.0009630211740021307,0.000987154418693769,0.10416666666666667,0.10737179487179487,0.1346153846153846,0.13782051282051283,0.0,0.0,1.0,1.0,0.014434312849276792,0.014798035831689678,0.0,1.0,0.9972646732620802,0.9701492537313432,0.001058637506420068,0.0114894278606965,0,0,0.0,0,0.10510149572649573,0.10576923076923077,0.10643696581196581,0.1359508547008547,0.1362179487179487,0.1372195512820513,0.0013354700854700807,0.0012686965811966044,0,NON-GERMINATED
zm1_12,1,72,0.0003168337501060861,0.0,0.0025338763302631,0.0005801457233696822,0,0,0,0.5232037927350428,0.2664707977207977,0.0012125413860399846,0.002381068219429537,0.5176282051282052,0.5248397435897436,0.2604166666666667,0.27003205128205127,0.1466568732193732,0.09878027065527065,0.0028139220563433193,0.004423657165765623,0.14102564102564102,0.15224358974358973,0.09134615384615384,0.11057692307692307,0.011217948717948706,0.019230769230769232,1.0795454545454544,1.2105263157894737,0.014498482472240485,0.016834627712031557,0.003952477810650886,1.3068181818181817,0.9933132172626833,0.9444231506324262,0.0025463158956298792,0.0209250364061227,1,22,0.3055555555555556,1,0.14356303418803418,0.1465678418803419,0.14983974358974358,0.09435096153846152,0.09882478632478632,0.1031650641025641,0.006276709401709407,0.008814102564102574,1,GERMINATED
zm1_12,2,72,7.138325278637777e-05,0.0,0.0011331839442092,0.0002394289945748464,0,0,0,0.3165064102564102,0.27913550569800566,0.00013354700854700807,0.00038487394199141964,0.3157051282051282,0.3173076923076923,0.27884615384615385,0.2796474358974359,0.1378650284900285,0.10710470085470086,0.0020160241941282564,0.0022976296119237797,0.13141025641025642,0.13942307692307693,0.09935897435897435,0.10897435897435898,0.008012820512820512,0.009615384615384623,1.0609756097560976,1.0967741935483872,0.014770249207849369,0.01519354043392505,0.002136752136752138,1.1636506687647523,0.9979175007995659,0.9692307692307692,0.0007752738344631014,0.0107692307692307,0,0,0.0,0,0.13555021367521367,0.13862179487179488,0.13942307692307693,0.10423344017094016,0.10810630341880341,0.10897435897435898,0.003872863247863262,0.004740918803418814,1,GERMINATED
zm1_12,3,72,0.0012856773616815292,0.000801282051282,0.0085177450422553,0.0019709744305496284,0,0,0,0.6757478632478633,0.36077724358974356,0.0038031599534984273,0.016046633108366577,0.6706730769230769,0.686698717948718,0.3060897435897436,0.375,0.1627047720797721,0.11093304843304844,0.012598720944313161,0.0054360176362086,0.14743589743589744,0.20032051282051283,0.10576923076923077,0.12179487179487179,0.05288461538461539,0.016025641025641024,1.358695652173913,1.1515151515151516,0.018104144694188765,0.02439801117685733,0.008803829717291257,1.5645586297760212,0.9768667648991589,0.847982374768089,0.008932322570387338,0.0587427031086348,1,36,0.5,1,0.15371260683760685,0.1577857905982906,0.1766159188034188,0.10596955128205128,0.10884081196581197,0.11798878205128205,0.02290331196581194,0.012019230769230768,1,GERMINATED
