learning_rate,max_iter,max_leaf_nodes,min_samples_leaf,l2_regularization,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std
0.05,400,15,20,0.1,0.9465403298991084,0.028492203102571056,0.9680344070990923,0.03289081529256314,0.9697324510171017,0.009820681417256269,0.9686243733341143,0.01711107353043549,0.9854268387120106,0.0068529757426117255
0.05,400,15,20,0.0,0.9419833093115535,0.031175053976655515,0.9681524418391966,0.037829385018979575,0.964618732344061,0.015517706497322021,0.9659539411606595,0.018446839378002438,0.9845891495158237,0.008861335893130916
0.05,400,15,20,1.0,0.940433459670101,0.03590624424036415,0.9627627378664018,0.03782723167833264,0.9678805991652497,0.01010276404569828,0.9650480276157797,0.021546761888321792,0.9864136341876746,0.006862290555693258
