group,track_id,total_frames,pg_el_count,pg_im_count,pg_el_fraction,first_pg_el_frame,last_pg_el_frame,longest_pg_el_run,final_pg_el_run,first_pg_el_persistence,pg_el_run_count,pg_el_by_24,pg_el_by_48,pg_el_by_72,stable_3,stable_5,stable_10,stable_15,stable_20,final_class,germination_target,final_label,reversal_count
pg2_4,9,97,83,14,0.8556701030927835,15.0,97.0,83,83,83,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_5,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg2_5,1,97,64,33,0.6597938144329897,34.0,97.0,64,64,64,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_5,2,97,72,25,0.7422680412371134,26.0,97.0,72,72,72,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_5,3,97,69,28,0.711340206185567,29.0,97.0,69,69,69,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_5,4,97,73,24,0.7525773195876289,25.0,97.0,73,73,73,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_5,5,97,61,36,0.6288659793814433,37.0,97.0,61,61,61,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_5,6,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg2_5,7,97,67,30,0.6907216494845361,31.0,97.0,67,67,67,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_5,8,97,74,23,0.7628865979381443,24.0,97.0,74,74,74,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_5,9,97,77,20,0.7938144329896907,21.0,97.0,77,77,77,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_6,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg2_6,1,97,73,24,0.7525773195876289,25.0,97.0,73,73,73,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_6,2,97,69,28,0.711340206185567,29.0,97.0,69,69,69,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_6,3,97,57,40,0.5876288659793815,41.0,97.0,57,57,57,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_6,4,97,17,80,0.17525773195876287,81.0,97.0,17,17,17,1,False,False,False,True,True,True,True,False,pg_el,1,GERMINATED,0
pg2_6,5,97,66,31,0.6804123711340206,32.0,97.0,66,66,66,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_6,6,97,70,27,0.7216494845360825,27.0,97.0,69,69,1,2,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg2_6,7,97,64,33,0.6597938144329897,34.0,97.0,64,64,64,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_6,8,97,48,49,0.4948453608247423,50.0,97.0,48,48,48,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_6,9,97,76,21,0.7835051546391752,22.0,97.0,76,76,76,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_7,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg2_7,1,97,17,80,0.17525773195876287,80.0,97.0,16,16,1,2,False,False,False,True,True,True,True,False,pg_el,1,GERMINATED,1
pg2_7,2,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg2_7,3,97,75,22,0.7731958762886598,23.0,97.0,75,75,75,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_7,4,97,84,13,0.865979381443299,14.0,97.0,84,84,84,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_7,5,97,66,31,0.6804123711340206,32.0,97.0,66,66,66,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_7,6,97,70,27,0.7216494845360825,28.0,97.0,70,70,70,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_7,7,97,70,27,0.7216494845360825,28.0,97.0,70,70,70,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_7,8,97,70,27,0.7216494845360825,28.0,97.0,70,70,70,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_7,9,97,80,17,0.8247422680412371,18.0,97.0,80,80,80,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_8,0,97,82,15,0.845360824742268,16.0,97.0,82,82,82,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_8,1,97,67,30,0.6907216494845361,31.0,97.0,67,67,67,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_8,2,97,61,36,0.6288659793814433,37.0,97.0,61,61,61,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_8,3,97,74,23,0.7628865979381443,24.0,97.0,74,74,74,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_8,4,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg2_8,5,97,79,18,0.8144329896907216,18.0,97.0,78,78,1,2,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg2_8,6,97,81,16,0.8350515463917526,16.0,97.0,80,80,1,2,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg2_8,7,97,58,39,0.5979381443298969,40.0,97.0,58,58,58,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_8,8,97,84,13,0.865979381443299,14.0,97.0,84,84,84,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_8,9,97,64,33,0.6597938144329897,34.0,97.0,64,64,64,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_9,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg2_9,1,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg2_9,2,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg2_9,3,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg2_9,4,97,46,51,0.4742268041237113,52.0,97.0,46,46,46,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_9,5,97,59,38,0.6082474226804123,36.0,97.0,58,58,1,2,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg2_9,6,97,67,30,0.6907216494845361,30.0,97.0,66,66,1,2,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg2_9,7,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg2_9,8,97,81,16,0.8350515463917526,17.0,97.0,81,81,81,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg2_9,9,97,77,20,0.7938144329896907,21.0,97.0,77,77,77,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_1,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_1,1,97,62,35,0.6391752577319587,31.0,97.0,61,61,1,2,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg3_1,2,97,78,19,0.8041237113402062,20.0,97.0,78,78,78,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_1,3,97,64,33,0.6597938144329897,34.0,97.0,64,64,64,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_1,4,97,83,14,0.8556701030927835,15.0,97.0,83,83,83,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_1,5,97,73,24,0.7525773195876289,25.0,97.0,73,73,73,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_1,6,97,78,19,0.8041237113402062,20.0,97.0,78,78,78,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_1,7,97,78,19,0.8041237113402062,20.0,97.0,78,78,78,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_1,8,97,81,16,0.8350515463917526,17.0,97.0,81,81,81,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_1,9,97,62,35,0.6391752577319587,36.0,97.0,62,62,62,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_10,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_10,1,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_10,2,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_10,3,97,81,16,0.8350515463917526,17.0,97.0,81,81,81,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_10,4,97,81,16,0.8350515463917526,17.0,97.0,81,81,81,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_10,5,97,84,13,0.865979381443299,14.0,97.0,84,84,84,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_10,6,97,42,55,0.4329896907216495,56.0,97.0,42,42,42,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_10,7,97,80,17,0.8247422680412371,18.0,97.0,80,80,80,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_10,8,97,82,15,0.845360824742268,16.0,97.0,82,82,82,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_10,9,97,80,17,0.8247422680412371,18.0,97.0,80,80,80,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_11,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_11,1,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_11,2,97,75,22,0.7731958762886598,23.0,97.0,75,75,75,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_11,3,97,60,37,0.6185567010309279,38.0,97.0,60,60,60,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_11,4,97,71,26,0.7319587628865979,27.0,97.0,71,71,71,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_11,5,97,81,16,0.8350515463917526,17.0,97.0,81,81,81,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_11,6,97,78,19,0.8041237113402062,20.0,97.0,78,78,78,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_11,7,97,80,17,0.8247422680412371,18.0,97.0,80,80,80,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_11,8,97,87,10,0.8969072164948454,11.0,97.0,87,87,87,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_11,9,97,77,20,0.7938144329896907,21.0,97.0,77,77,77,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_12,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_12,1,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_12,2,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_12,3,97,74,23,0.7628865979381443,24.0,97.0,74,74,74,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_12,4,97,80,17,0.8247422680412371,18.0,97.0,80,80,80,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_12,5,97,67,30,0.6907216494845361,31.0,97.0,67,67,67,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_12,6,97,83,14,0.8556701030927835,15.0,97.0,83,83,83,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_12,7,97,82,15,0.845360824742268,16.0,97.0,82,82,82,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_12,8,97,83,14,0.8556701030927835,15.0,97.0,83,83,83,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_12,9,97,76,21,0.7835051546391752,22.0,97.0,76,76,76,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_2,0,97,67,30,0.6907216494845361,31.0,97.0,67,67,67,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_2,1,97,15,82,0.15463917525773196,83.0,97.0,15,15,15,1,False,False,False,True,True,True,True,False,pg_el,1,GERMINATED,0
pg3_2,2,97,37,60,0.38144329896907214,61.0,97.0,37,37,37,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_2,3,97,66,31,0.6804123711340206,30.0,97.0,65,65,1,2,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg3_2,4,97,81,16,0.8350515463917526,17.0,97.0,81,81,81,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_2,5,97,77,20,0.7938144329896907,21.0,97.0,77,77,77,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_2,6,97,72,25,0.7422680412371134,26.0,97.0,72,72,72,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_2,7,97,61,36,0.6288659793814433,37.0,97.0,61,61,61,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_2,8,97,71,26,0.7319587628865979,27.0,97.0,71,71,71,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_2,9,97,86,11,0.8865979381443299,12.0,97.0,86,86,86,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_3,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_3,1,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_3,2,97,65,32,0.6701030927835051,33.0,97.0,65,65,65,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_3,3,97,77,20,0.7938144329896907,21.0,97.0,77,77,77,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_3,4,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_3,5,97,34,63,0.35051546391752575,64.0,97.0,34,34,34,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_3,6,97,61,36,0.6288659793814433,37.0,97.0,61,61,61,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_3,7,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_3,8,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_3,9,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_4,0,97,78,19,0.8041237113402062,20.0,97.0,78,78,78,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_4,1,97,85,12,0.8762886597938144,13.0,97.0,85,85,85,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_4,2,97,72,25,0.7422680412371134,26.0,97.0,72,72,72,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_4,3,97,65,32,0.6701030927835051,33.0,97.0,65,65,65,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_4,4,97,82,15,0.845360824742268,16.0,97.0,82,82,82,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_4,5,97,74,23,0.7628865979381443,24.0,97.0,74,74,74,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_4,6,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_4,7,97,68,29,0.7010309278350515,30.0,97.0,68,68,68,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_4,8,97,71,26,0.7319587628865979,27.0,97.0,71,71,71,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_4,9,97,62,35,0.6391752577319587,36.0,97.0,62,62,62,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_5,0,97,62,35,0.6391752577319587,36.0,97.0,62,62,62,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_5,1,97,81,16,0.8350515463917526,17.0,97.0,81,81,81,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_5,2,97,72,25,0.7422680412371134,26.0,97.0,72,72,72,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_5,3,97,80,17,0.8247422680412371,18.0,97.0,80,80,80,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_5,4,97,66,31,0.6804123711340206,32.0,97.0,66,66,66,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_5,5,97,68,29,0.7010309278350515,30.0,97.0,68,68,68,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_5,6,97,67,30,0.6907216494845361,31.0,97.0,67,67,67,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_5,7,97,86,11,0.8865979381443299,12.0,97.0,86,86,86,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_5,8,97,82,15,0.845360824742268,16.0,97.0,82,82,82,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_5,9,97,85,12,0.8762886597938144,13.0,97.0,85,85,85,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_7,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_7,1,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_7,2,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_7,3,97,84,13,0.865979381443299,14.0,97.0,84,84,84,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_7,4,97,63,34,0.6494845360824743,35.0,97.0,63,63,63,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_7,5,97,70,27,0.7216494845360825,28.0,97.0,70,70,70,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_7,6,97,90,7,0.9278350515463918,8.0,97.0,90,90,90,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_7,7,97,80,17,0.8247422680412371,17.0,97.0,74,74,6,2,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg3_7,8,97,82,15,0.845360824742268,16.0,97.0,82,82,82,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_7,9,97,84,13,0.865979381443299,14.0,97.0,84,84,84,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_8,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_8,1,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_8,2,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_8,3,97,75,22,0.7731958762886598,23.0,97.0,75,75,75,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_8,4,97,63,34,0.6494845360824743,35.0,97.0,63,63,63,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_8,5,97,89,8,0.9175257731958762,9.0,97.0,89,89,89,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_8,6,97,84,13,0.865979381443299,14.0,97.0,84,84,84,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_8,7,97,77,20,0.7938144329896907,21.0,97.0,77,77,77,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_8,8,97,86,11,0.8865979381443299,12.0,97.0,86,86,86,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_8,9,97,84,13,0.865979381443299,14.0,97.0,84,84,84,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_9,0,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_9,1,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg3_9,2,97,53,44,0.5463917525773195,44.0,97.0,52,52,1,2,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg3_9,3,97,80,17,0.8247422680412371,18.0,97.0,80,80,80,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_9,4,97,88,9,0.9072164948453608,10.0,97.0,88,88,88,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_9,5,97,68,29,0.7010309278350515,30.0,97.0,68,68,68,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_9,6,97,81,16,0.8350515463917526,17.0,97.0,81,81,81,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_9,7,97,69,28,0.711340206185567,29.0,97.0,69,69,69,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_9,8,97,73,24,0.7525773195876289,25.0,97.0,73,73,73,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg3_9,9,97,68,29,0.7010309278350515,30.0,97.0,68,68,68,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_1,0,97,95,2,0.979381443298969,3.0,97.0,95,95,95,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_1,1,97,72,25,0.7422680412371134,26.0,97.0,72,72,72,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_1,2,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg4_1,3,97,95,2,0.979381443298969,3.0,97.0,95,95,95,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_1,4,97,84,13,0.865979381443299,14.0,97.0,84,84,84,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_1,5,97,50,47,0.5154639175257731,48.0,97.0,50,50,50,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_1,6,97,63,34,0.6494845360824743,34.0,97.0,62,62,1,2,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg4_1,7,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg4_1,8,97,60,37,0.6185567010309279,38.0,97.0,60,60,60,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_1,9,97,73,24,0.7525773195876289,25.0,97.0,73,73,73,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_10,0,97,65,32,0.6701030927835051,33.0,97.0,65,65,65,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_10,1,97,59,38,0.6082474226804123,37.0,97.0,58,58,1,2,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg4_10,2,97,48,49,0.4948453608247423,50.0,97.0,48,48,48,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_10,3,97,71,26,0.7319587628865979,25.0,97.0,70,70,1,2,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg4_10,4,97,63,34,0.6494845360824743,35.0,97.0,63,63,63,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_10,5,97,57,40,0.5876288659793815,41.0,97.0,57,57,57,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_10,6,97,66,31,0.6804123711340206,32.0,97.0,66,66,66,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_10,7,97,78,19,0.8041237113402062,20.0,97.0,78,78,78,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_10,8,97,67,30,0.6907216494845361,31.0,97.0,67,67,67,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_10,9,97,76,21,0.7835051546391752,22.0,97.0,76,76,76,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_10,10,97,69,28,0.711340206185567,29.0,97.0,69,69,69,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_11,0,97,69,28,0.711340206185567,29.0,97.0,69,69,69,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_11,1,97,53,44,0.5463917525773195,45.0,97.0,53,53,53,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_11,2,97,16,81,0.16494845360824742,82.0,97.0,16,16,16,1,False,False,False,True,True,True,True,False,pg_el,1,GERMINATED,0
pg4_11,3,97,72,25,0.7422680412371134,26.0,97.0,72,72,72,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_11,4,97,77,20,0.7938144329896907,21.0,97.0,77,77,77,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_11,5,97,84,13,0.865979381443299,13.0,97.0,83,83,1,2,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg4_11,6,97,67,30,0.6907216494845361,31.0,97.0,67,67,67,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_11,7,97,72,25,0.7422680412371134,24.0,97.0,71,71,1,2,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,1
pg4_11,8,97,65,32,0.6701030927835051,33.0,97.0,65,65,65,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_11,9,97,70,27,0.7216494845360825,28.0,97.0,70,70,70,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_12,0,97,32,65,0.32989690721649484,66.0,97.0,32,32,32,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_12,1,97,29,68,0.29896907216494845,69.0,97.0,29,29,29,1,False,False,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_12,2,97,0,97,0.0,,,0,0,0,0,False,False,False,False,False,False,False,False,pg_im,0,NON-GERMINATED,0
pg4_12,3,97,55,42,0.5670103092783505,43.0,97.0,55,55,55,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_12,4,97,53,44,0.5463917525773195,45.0,97.0,53,53,53,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_12,5,97,70,27,0.7216494845360825,28.0,97.0,70,70,70,1,False,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
pg4_12,6,97,80,17,0.8247422680412371,18.0,97.0,80,80,80,1,True,True,True,True,True,True,True,True,pg_el,1,GERMINATED,0
